index,frequency_hz,wavelength_m,classification,cortical_regions,activities,frequency_11_decimal,wavelength_11_decimal
2266,5.51499480134,54359517.787244,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.51499480134,54359517.787244
2267,5.52084310762,54301933.990158,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.52084310762,54301933.990158
2268,5.52669761566,54244411.1924149,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.52669761566,54244411.1924149
2269,5.53255833204,54186949.3293636,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.53255833204,54186949.3293636
2270,5.53842526334,54129548.33649,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.53842526334,54129548.33649
2271,5.54429841615,54072208.1493186,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.54429841615,54072208.1493186
2272,5.55017779708,54014928.7033153,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.55017779708,54014928.7033153
2273,5.55606341272,53957709.9342779,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.55606341272,53957709.9342779
2274,5.56195526969,53900551.7778479,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.56195526969,53900551.7778479
2275,5.5678533746,53843454.1699003,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.5678533746,53843454.1699003
2276,5.57375773408,53786417.0462521,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.57375773408,53786417.0462521
2277,5.57966835476,53729440.3428562,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.57966835476,53729440.3428562
2278,5.58558524329,53672523.9956086,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.58558524329,53672523.9956086
2279,5.59150840631,53615667.9406375,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.59150840631,53615667.9406375
2280,5.59743785047,53558872.1141097,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.59743785047,53558872.1141097
2281,5.60337358243,53502136.4522317,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.60337358243,53502136.4522317
2282,5.60931560887,53445460.8911538,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.60931560887,53445460.8911538
2283,5.61526393645,53388845.3673525,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.61526393645,53388845.3673525
2284,5.62121857186,53332289.8171529,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.62121857186,53332289.8171529
2285,5.62717952179,53275794.1770154,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.62717952179,53275794.1770154
2286,5.63314679293,53219358.3835346,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.63314679293,53219358.3835346
2287,5.63912039199,53162982.3732502,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.63912039199,53162982.3732502
2288,5.64510032568,53106666.0828366,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.64510032568,53106666.0828366
2289,5.65108660071,53050409.4491021,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.65108660071,53050409.4491021
2290,5.65707922381,52994212.4088006,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.65707922381,52994212.4088006
2291,5.66307820172,52938074.8987267,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.66307820172,52938074.8987267
2292,5.66908354116,52881996.8559957,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.66908354116,52881996.8559957
2293,5.67509524889,52825978.2174822,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.67509524889,52825978.2174822
2294,5.68111333165,52770018.9203811,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.68111333165,52770018.9203811
2295,5.68713779622,52714118.9016484,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.68713779622,52714118.9016484
2296,5.69316864935,52658278.0986521,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.69316864935,52658278.0986521
2297,5.69920589783,52602496.4485223,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.69920589783,52602496.4485223
2298,5.70524954843,52546773.8887072,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.70524954843,52546773.8887072
2299,5.71129960794,52491110.3566027,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.71129960794,52491110.3566027
2300,5.71735608316,52435505.7896453,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.71735608316,52435505.7896453
2301,5.72341898089,52379960.1254042,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.72341898089,52379960.1254042
2302,5.72948830795,52324473.3013977,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.72948830795,52324473.3013977
2303,5.73556407115,52269045.2553676,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.73556407115,52269045.2553676
2304,5.74164627731,52213675.9250963,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.74164627731,52213675.9250963
2305,5.74773493327,52158365.2483157,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.74773493327,52158365.2483157
2306,5.75383004587,52103113.1628898,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.75383004587,52103113.1628898
2307,5.75993162195,52047919.6068141,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.75993162195,52047919.6068141
2308,5.76603966838,51992784.5179442,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.76603966838,51992784.5179442
2309,5.772154192,51937707.834538,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.772154192,51937707.834538
2310,5.77827519969,51882689.4946235,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.77827519969,51882689.4946235
2311,5.78440269833,51827729.4363604,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.78440269833,51827729.4363604
2312,5.7905366948,51772827.5980392,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.7905366948,51772827.5980392
2313,5.79667719598,51717983.9180809,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.79667719598,51717983.9180809
2314,5.80282420878,51663198.334769,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.80282420878,51663198.334769
2315,5.8089777401,51608470.7866068,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.8089777401,51608470.7866068
2316,5.81513779686,51553801.2120502,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.81513779686,51553801.2120502
2317,5.82130438597,51499189.549774,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.82130438597,51499189.549774
2318,5.82747751436,51444635.7384057,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.82747751436,51444635.7384057
2319,5.83365718897,51390139.7166143,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.83365718897,51390139.7166143
2320,5.83984341674,51335701.4231992,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.83984341674,51335701.4231992
2321,5.84603620461,51281320.7970887,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.84603620461,51281320.7970887
2322,5.85223555954,51226997.7771647,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.85223555954,51226997.7771647
2323,5.85844148851,51172732.3022641,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.85844148851,51172732.3022641
2324,5.86465399847,51118524.3116152,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.86465399847,51118524.3116152
2325,5.87087309641,51064373.7442257,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.87087309641,51064373.7442257
2326,5.87709878931,51010280.5393198,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.87709878931,51010280.5393198
2327,5.88333108417,50956244.6360766,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.88333108417,50956244.6360766
2328,5.88956998799,50902265.9738039,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.88956998799,50902265.9738039
2329,5.89581550777,50848344.4919381,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.89581550777,50848344.4919381
2330,5.90206765054,50794480.1297849,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.90206765054,50794480.1297849
2331,5.90832642331,50740672.8269506,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.90832642331,50740672.8269506
2332,5.91459183311,50686922.5229974,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.91459183311,50686922.5229974
2333,5.920863887,50633229.1573586,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.920863887,50633229.1573586
2334,5.927142592,50579592.6699379,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.927142592,50579592.6699379
2335,5.93342795517,50526013.0004242,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.93342795517,50526013.0004242
2336,5.93971998358,50472490.0885493,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.93971998358,50472490.0885493
2337,5.94601868429,50419023.8742577,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.94601868429,50419023.8742577
2338,5.95232406438,50365614.2974512,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.95232406438,50365614.2974512
2339,5.95863613093,50312261.2981588,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.95863613093,50312261.2981588
2340,5.96495489103,50258964.816452,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.96495489103,50258964.816452
2341,5.97128035178,50205724.7924449,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.97128035178,50205724.7924449
2342,5.97761252028,50152541.1663781,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.97761252028,50152541.1663781
2343,5.98395140365,50099413.8784511,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.98395140365,50099413.8784511
2344,5.99029700901,50046342.86899,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.99029700901,50046342.86899
2345,5.99664934348,49993328.0784471,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",5.99664934348,49993328.0784471
2346,6.00300841421,49940369.4471504,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.00300841421,49940369.4471504
2347,6.00937422833,49887466.9157211,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.00937422833,49887466.9157211
2348,6.01574679301,49834620.4245737,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.01574679301,49834620.4245737
2349,6.02212611538,49781829.9145804,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.02212611538,49781829.9145804
2350,6.02851220263,49729095.3262419,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.02851220263,49729095.3262419
2351,6.03490506192,49676416.600433,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.03490506192,49676416.600433
2352,6.04130470044,49623793.6779063,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.04130470044,49623793.6779063
2353,6.04771112538,49571226.49954,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.04771112538,49571226.49954
2354,6.05412434392,49518715.0064193,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.05412434392,49518715.0064193
2355,6.06054436329,49466259.139345,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.06054436329,49466259.139345
2356,6.06697119068,49413858.8395701,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.06697119068,49413858.8395701
2357,6.07340483332,49361514.0481455,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.07340483332,49361514.0481455
2358,6.07984529843,49309224.7063285,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.07984529843,49309224.7063285
2359,6.08629259325,49256990.7553384,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.08629259325,49256990.7553384
2360,6.09274672503,49204812.1364382,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.09274672503,49204812.1364382
2361,6.09920770101,49152688.7910959,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.09920770101,49152688.7910959
2362,6.10567552844,49100620.6608226,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.10567552844,49100620.6608226
2363,6.11215021461,49048607.6869315,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.11215021461,49048607.6869315
2364,6.11863176677,48996649.8111814,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.11863176677,48996649.8111814
2365,6.12512019221,48944746.9751336,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.12512019221,48944746.9751336
2366,6.13161549822,48892899.1204731,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.13161549822,48892899.1204731
2367,6.13811769209,48841106.1890086,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.13811769209,48841106.1890086
2368,6.14462678114,48789368.122433,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.14462678114,48789368.122433
2369,6.15114277266,48737684.8628012,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.15114277266,48737684.8628012
2370,6.15766567399,48686056.3518939,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.15766567399,48686056.3518939
2371,6.16419549244,48634482.531853,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.16419549244,48634482.531853
2372,6.17073223536,48582963.3446265,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.17073223536,48582963.3446265
2373,6.17727591008,48531498.7324433,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.17727591008,48531498.7324433
2374,6.18382652396,48480088.6374184,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.18382652396,48480088.6374184
2375,6.19038408435,48428733.0018681,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.19038408435,48428733.0018681
2376,6.19694859863,48377431.7679958,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.19694859863,48377431.7679958
2377,6.20352007416,48326184.8782836,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.20352007416,48326184.8782836
2378,6.21009851833,48274992.2751015,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.21009851833,48274992.2751015
2379,6.21668393853,48223853.9009415,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.21668393853,48223853.9009415
2380,6.22327634215,48172769.6984172,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.22327634215,48172769.6984172
2381,6.22987573661,48121739.6100316,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.22987573661,48121739.6100316
2382,6.2364821293,48070763.578641,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.2364821293,48070763.578641
2383,6.24309552767,48019841.5467601,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.24309552767,48019841.5467601
2384,6.24971593913,47968973.4573333,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.24971593913,47968973.4573333
2385,6.25634337111,47918159.2532717,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.25634337111,47918159.2532717
2386,6.26297783108,47867398.877301,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.26297783108,47867398.877301
2387,6.26961932647,47816692.2725742,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.26961932647,47816692.2725742
2388,6.27626786476,47766039.3819829,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.27626786476,47766039.3819829
2389,6.2829234534,47715440.1487682,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.2829234534,47715440.1487682
2390,6.28958609988,47664894.5159873,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.28958609988,47664894.5159873
2391,6.29625581167,47614402.4269694,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.29625581167,47614402.4269694
2392,6.30293259628,47563963.8248611,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.30293259628,47563963.8248611
2393,6.3096164612,47513578.6530809,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.3096164612,47513578.6530809
2394,6.31630741393,47463246.8550908,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.31630741393,47463246.8550908
2395,6.32300546201,47412968.3741725,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.32300546201,47412968.3741725
2396,6.32971061294,47362743.1540276,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.32971061294,47362743.1540276
2397,6.33642287427,47312571.1381026,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.33642287427,47312571.1381026
2398,6.34314225353,47262452.2701132,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.34314225353,47262452.2701132
2399,6.34986875827,47212386.493745,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.34986875827,47212386.493745
2400,6.35660239604,47162373.7528028,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.35660239604,47162373.7528028
2401,6.36334317442,47112413.9909876,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.36334317442,47112413.9909876
2402,6.37009110097,47062507.1522681,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.37009110097,47062507.1522681
2403,6.37684618327,47012653.1805835,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.37684618327,47012653.1805835
2404,6.38360842892,46962852.0198442,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.38360842892,46962852.0198442
2405,6.3903778455,46913103.6142267,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.3903778455,46913103.6142267
2406,6.39715444062,46863407.9078048,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.39715444062,46863407.9078048
2407,6.4039382219,46813764.844698,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.4039382219,46813764.844698
2408,6.41072919695,46764174.369217,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.41072919695,46764174.369217
2409,6.41752737341,46714636.4255713,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.41752737341,46714636.4255713
2410,6.4243327589,46665150.9582346,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.4243327589,46665150.9582346
2411,6.43114536108,46615717.9115067,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.43114536108,46615717.9115067
2412,6.4379651876,46566337.2298786,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.4379651876,46566337.2298786
2413,6.44479224612,46517008.8578861,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.44479224612,46517008.8578861
2414,6.4516265443,46467732.7401826,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.4516265443,46467732.7401826
2415,6.45846808983,46418508.8213219,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.45846808983,46418508.8213219
2416,6.46531689039,46369337.0460479,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.46531689039,46369337.0460479
2417,6.47217295367,46320217.359149,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.47217295367,46320217.359149
2418,6.47903628738,46271149.7053878,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.47903628738,46271149.7053878
2419,6.48590689923,46222134.0296437,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.48590689923,46222134.0296437
2420,6.49278479692,46173170.276984,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.49278479692,46173170.276984
2421,6.4996699882,46124258.3922363,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.4996699882,46124258.3922363
2422,6.50656248079,46075398.3205584,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.50656248079,46075398.3205584
2423,6.51346228243,46026590.0070823,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.51346228243,46026590.0070823
2424,6.52036940089,45977833.396844,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.52036940089,45977833.396844
2425,6.52728384391,45929128.4352079,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.52728384391,45929128.4352079
2426,6.53420561926,45880475.0674423,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.53420561926,45880475.0674423
2427,6.54113473472,45831873.2388613,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.54113473472,45831873.2388613
2428,6.54807119808,45783322.894825,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.54807119808,45783322.894825
2429,6.55501501711,45734823.9809485,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.55501501711,45734823.9809485
2430,6.56196619964,45686376.4425436,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.56196619964,45686376.4425436
2431,6.56892475346,45637980.2253166,Theta,"Temporal Lobe, Parietal Lobe","Deep relaxation, Daydreaming, Meditation, Memory consolidation",6.56892475346,45637980.2253166
